0,5;0,675
0,6;0,842
0,7;1,036
0,75;1,15
0,8;1,282
0,85;1,44
0,9;1,645
0,95;1,96
0,96;2,054
0,97;2,17
0,98;2,32
0,99;2,576
0,991;2,612
0,992;2,652
0,993;2,697
0,994;2,748
0,995;2,807
0,996;2,878
0,997;2,968
0,998;3,09
0,999;3,291
0,9995;3,481
0,9999;3,891
0,99999;4,417
0,999999;4,892
0,9999999;5,327
